file,func,tool,gt_binary,pred_binary,message,is_correct
tests\unity\examples\example_2\src\ProductionCode2.c,ThisFunctionHasNotBeenTested,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\test\test_runners\all_tests.c,RunAllTests,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\test\test_runners\all_tests.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\helper\UnityHelper.c,AssertEqualExampleStruct,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\src\ProductionCode.c,FindFunction_WhichIsBroken,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\examples\example_3\src\ProductionCode.c,FunctionWhichReturnsLocalVariable,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\src\ProductionCode2.c,ThisFunctionHasNotBeenTested,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,setUp,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,tearDown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnTheIndexForItemsInList_WhichWillFailBecauseOurFunctionUnderTestIsBroken,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnZeroIfItemIsNotInList_WhichWorksEvenInOurBrokenCode,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnCurrentCounter_ButFailsBecauseThisTestIsActuallyFlawed,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValue,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValueAgain,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,setUp,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,tearDown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_AnotherIgnoredTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_IgnoredTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_ThisFunctionHasNotBeenTested_NeedsToBeImplemented,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityConcludeFixtureTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityGetCommandLineOptions,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityIgnoreTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMain,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_EndTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_MakeMallocFailAfterCount,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_StartTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_Set,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_UndoAllSets,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,announceTestRun,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,groupSelected,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,isOverrun,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,release_memory,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,selected,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,tearDown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,testSelected,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,unity_calloc,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,unity_free,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,unity_malloc,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,unity_realloc,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\test\main\AllTests.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\main\AllTests.c,runAllTests,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Create,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Destroy,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Enable,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_OutputChar,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,IsStringInBiggerString,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UNITY_OUTPUT_CHAR,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityAddMsgIfSpecified,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityBegin,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityConcludeTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityDefaultTestRun,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityDoublesWithin,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityEnd,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityFail,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityFloatsWithin,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityIgnore,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityParseOptions,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrint,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintExpectedAndActualStrings,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintFloat,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintLen,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintMask,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintNumber,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintNumberByStyle,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintNumberHex,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintNumberUnsigned,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityStringArgumentMatches,nan,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityTestMatches,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityTestResultsBegin,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityTestResultsFailBegin,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_cmd.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_cmd.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_def.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_def.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_head1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_head1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,suite_teardown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,suite_teardown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Destroy,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Init,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Verify,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,suite_teardown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_param.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_param.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run1.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run1.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,suite_teardown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,resetTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,suite_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_setup,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_teardown,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custtest_ThisTestPassesWhenCustomSetupRan,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custtest_ThisTestPassesWhenCustomTeardownRan,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,extest_ShouldHandleCExceptionInTest,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,main,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,paratest_ShouldHandleNonParameterizedTestsWhenParameterizationValid,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,paratest_ShouldHandleParameterizedTests,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,paratest_ShouldHandleParameterizedTests2,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,paratest_ShouldHandleParameterizedTestsThatFail,nan,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
